event_id,event_date,title,location_description,region,landslide_category,trigger,size,fatality_count,latitude,longitude,source_name
2445,2010-09-18,"near Devprayag, Rishikesh-Badrinath hwy,","near Devprayag, Rishikesh-Badrinath hwy,",Uttarakhand,landslide,downpour,medium,0,30.1454,78.6007,dailypioneer
5309,2013-10-08,A Coal Mine In Sundergarh District Of Odisha,A Coal Mine In Sundergarh District Of Odisha,Orissa,landslide,downpour,medium,7,21.786,83.8847,www.ndtv.com
3789,2011-07-16,Mebua (8 km from Seppa),Mebua (8 km from Seppa),Arunāchal Pradesh,landslide,downpour,medium,0,27.2743,92.9064,english.samaylive
9618,2016-10-15,Kalijhora,Kalijhora,West Bengal,rock_fall,downpour,small,0,26.9343,88.4486,Hindu
2022,2010-06-27,"again on tracks near Kulshekar, Mangalore","again on tracks near Kulshekar, Mangalore",Karnataka,landslide,downpour,medium,0,12.89307,74.88567,Daiji World
798,2008-09-19,"NH 22, Kinnaur district","NH 22, Kinnaur district",Himachal Pradesh,landslide,downpour,medium,0,31.587,78.315,expressindia
2645,2010-10-21,"Tikri village(?) near LoC, Uri sector, Baramulla district, Jammu and Kashmir","Tikri village(?) near LoC, Uri sector, Baramulla district, Jammu and Kashmir",Kashmir,landslide,downpour,medium,3,34.0887,74.0227,thehindu
6292,2014-09-23,Hatsingimari,Hatsingimari,Assam,landslide,continuous_rain,small,1,25.7238,89.9032,Deccan Herald
6783,2012-07-19,Tindharia railway maintenance shed,Tindharia railway maintenance shed,West Bengal,landslide,monsoon,medium,0,26.8546,88.3373,Landslide Blog
4483,2012-08-17,"Paingottoor, kerala,","Paingottoor, kerala,",Kerala,landslide,downpour,medium,2,10.007,76.7105,m.newshunt
545,2008-05-20,"A Cachar District village, near village of Srinager, Assam","A Cachar District village, near village of Srinager, Assam",Assam,mudslide,mining,medium,5,24.9849,92.8411,Telegraph India
4501,2012-08-20,"Reasi, kashmir","Reasi, kashmir",Kashmir,landslide,downpour,medium,1,33.0829,74.8333,business-standard
3884,2011-06-08,Manali highway near Hanogi temple in Mandi,Manali highway near Hanogi temple in Mandi,Himachal Pradesh,landslide,continuous_rain,medium,0,31.69138,77.13222,Times of India
7265,2015-07-22,Willong-Yangkhullen stretch,Willong-Yangkhullen stretch,Manipur,landslide,continuous_rain,medium,0,25.5007,93.9854,The Sangai Express
2051,2010-07-07,"upper Shimla, Himachal Pradesh","upper Shimla, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,31.1011,77.1793,himvani
6084,2014-06-22,"Kadavoor, Kerala","Kadavoor, Kerala",Kerala,landslide,rain,medium,0,9.9983,76.7329,The Times of India
2436,2010-09-16,"Taithu village, Churanchandpur district, Mizoram, Manipur","Taithu village, Churanchandpur district, Mizoram, Manipur",Mizoram,landslide,downpour,medium,0,24.3069,93.125,mizoramexpress.com
7727,2015-08-20,between Phesama and Kuima in Nagaland,between Phesama and Kuima in Nagaland,Nagaland,landslide,continuous_rain,medium,0,25.6263,94.1057,E-PAO
7160,2015-11-07,Badrinath Highway near Mulygoan in Tihri,Badrinath Highway near Mulygoan in Tihri,Uttarakhand,landslide,continuous_rain,medium,0,30.3799,78.4862,The Tribune
2049,2010-07-07,"NH-22 between Rampur and Recong-Peo(Reckong Peo), Himachal Pradesh","NH-22 between Rampur and Recong-Peo(Reckong Peo), Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,31.5041,77.9521,himvani
7305,2015-01-08,Khandala tunnel,Khandala tunnel,Maharashtra,rock_fall,continuous_rain,medium,0,18.7687,73.3679,Times of India
1946,2010-05-06,"Laghama(?), Uri Sector, Baramulla district,Jammu and Kashmir","Laghama(?), Uri Sector, Baramulla district,Jammu and Kashmir",Kashmir,landslide,downpour,medium,0,34.0901,74.0256,ptinews
7334,2015-08-18,Arunachal Pradesh,Arunachal Pradesh,Arunachal Pradesh,landslide,unknown,medium,1,28.1737,94.7596,webindia123
492,2008-05-04,"Panthial, 170 kilometres from Jammu, Jammu-Srinagar highway","Panthial, 170 kilometres from Jammu, Jammu-Srinagar highway",Kashmir,landslide,rain,medium,0,33.9337,74.9985,dailyindia
6200,2014-08-17,Arunachal Pradesh/Itanagar,Arunachal Pradesh/Itanagar,Arunachal Pradesh,landslide,downpour,large,0,27.0869,93.6086,One India News
4090,2011-10-12,Uttarakhand,Uttarakhand,Uttarakhand,landslide,downpour,medium,0,29.913,79.3532,newstrackindia
9617,2016-10-15,Zero near Kurseong,Zero near Kurseong,West Bengal,landslide,unknown,medium,0,26.888,88.2796,NDTV
1172,2009-09-19,"Nilambur, Malappuram, Kerala State","Nilambur, Malappuram, Kerala State",Kerala,landslide,downpour,medium,0,11.2695,76.2227,asianetindia
9415,2016-03-08,"Lavasa near Ekaant Hotel Resort in Davse, Pune District, India","Lavasa near Ekaant Hotel Resort in Davse, Pune District, India",Maharashtra,landslide,downpour,medium,0,18.3978,73.5086,The Hindu
7778,2015-08-26,Phullen’s main road,Phullen’s main road,Mizoram,mudslide,continuous_rain,medium,0,23.8447,93.0514,Indian Express
3914,2011-12-08,Uttarakhand and the Uttar Pradesh,Uttarakhand and the Uttar Pradesh,Uttarakhand,landslide,rain,large,11,28.8665,79.5682,greaterkashmir
2213,2010-06-08,"Choglamsar(Choklamsar) village, Jammu and Kashmir","Choglamsar(Choklamsar) village, Jammu and Kashmir",Kashmir,mudslide,downpour,very_large,0,34.1114,77.5874,economictimes.indiatimes
5940,2014-10-03,Jammu and Kashmir,Jammu and Kashmir,Kashmir,landslide,snowfall_snowmelt,medium,0,33.2359,75.2439,NDTV
6263,2014-09-26,Surankote in Jammu and Kashmir,Surankote in Jammu and Kashmir,Kashmir,landslide,continuous_rain,medium,0,33.0365,74.4889,Business Standard
6290,2014-09-23,Mawbah under Mawprem area,Mawbah under Mawprem area,Meghalaya,landslide,continuous_rain,small,8,25.5772,91.8666,Zee News
4019,2011-10-17,"Vannappuram, Kerala,","Vannappuram, Kerala,",Kerala,landslide,downpour,medium,1,9.9903,76.7898,ibnlive.in
2145,2010-07-26,"Nivsar, Maharashtra","Nivsar, Maharashtra",Maharashtra,landslide,downpour,medium,0,16.94057,73.46476,India Today
4408,2012-06-13,"NH44, Kuliang","NH44, Kuliang",Meghālaya,landslide,downpour,medium,0,25.5498,92.0757,zeenews.india
1110,2009-08-20,"Kurseong, Darjeeling, West Bengal","Kurseong, Darjeeling, West Bengal",Bengal,landslide,continuous_rain,medium,0,26.88406,88.28087,thestatesman
4403,2012-10-06,"Imphal-Jiribam section of NH-37 , Manipur","Imphal-Jiribam section of NH-37 , Manipur",Manipur,landslide,downpour,very_large,0,24.8142,93.5444,thehindu
5429,2013-01-09,Tamabong Village In Sikkim State,Tamabong Village In Sikkim State,Sikkim,landslide,downpour,medium,5,27.3425,88.2426,sciencythoughts.blogspot.com
8922,2015-07-11,Nilgiri Mountain Rail's Mettupalayam-Kallar sectors,Nilgiri Mountain Rail's Mettupalayam-Kallar sectors,Tamil Nadu,rock_fall,unknown,small,0,11.3237,76.9101,The Economic Times
2459,2010-09-19,"roads to Rani Khet(Ranikhet) and Jolle Kote(?), Uttarakhand","roads to Rani Khet(Ranikhet) and Jolle Kote(?), Uttarakhand",Uttarakhand,landslide,downpour,medium,0,29.5477,79.3211,tribuneindia
2091,2010-07-17,"Lana Mashoor(?) and Lana Polar(?) and Sewn(?) villages, Sirmaur district","Lana Mashoor(?) and Lana Polar(?) and Sewn(?) villages, Sirmaur district",Himachal Pradesh,landslide,downpour,medium,0,30.6358,77.5435,indolink
2140,2010-07-25,"road between Halfong and Redzol(?) or Silchar, Assam","road between Halfong and Redzol(?) or Silchar, Assam",Assam,landslide,downpour,medium,0,25.0477,92.801,Telegraph India
2243,2010-08-13,"NH-39 near Kohima Municipality Council(KMC) dumping ground, between Zubza(Sechu) and Kohima, Nagaland","NH-39 near Kohima Municipality Council(KMC) dumping ground, between Zubza(Sechu) and Kohima, Nagaland",Nāgāland,landslide,downpour,medium,0,25.70224,94.0462,E-PAO
9074,2016-07-20,"Rimbik, Darjeeling, West Bengal state, India","Rimbik, Darjeeling, West Bengal state, India",West Bengal,landslide,downpour,large,3,27.1176,88.1069,The Indian Express
4515,2012-08-24,"Sirmaur, Himachal Pradesh,","Sirmaur, Himachal Pradesh,",Himachal Pradesh,landslide,downpour,medium,0,30.7395,77.2847,business-standard
4202,2012-02-16,"Tawari bridge, Chamba district of Himachal Pradesh","Tawari bridge, Chamba district of Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,2,32.5655,76.1201,articles.timesofindia
6804,2015-02-26,Ramsu,Ramsu,Kashmir,landslide,unknown,medium,2,33.3376,75.1922,Rising Kashmir
9142,2016-06-14,"lower Majakong Ward, Mokokchung, Nagaland, India","lower Majakong Ward, Mokokchung, Nagaland, India",Nagaland,landslide,continuous_rain,medium,0,26.3185,94.5247,Nagaland Post
7994,2015-07-09,"Manjakuttai, Tamil Nadu, India","Manjakuttai, Tamil Nadu, India",Tamil Nadu,landslide,unknown,medium,2,11.81,78.2253,The Hindu
5943,2014-11-03,Azad Jammu and Kashmir,Azad Jammu and Kashmir,Kashmir,landslide,continuous_rain,large,0,34.0823,74.056,India Today
4916,2013-12-06,"Gharao Village, Near Holi Township","Gharao Village, Near Holi Township",Himachal Pradesh,landslide,downpour,medium,0,32.2108,76.2833,www.business-standard.com
6107,2014-06-26,Bamunimaidam,Bamunimaidam,Assam,landslide,continuous_rain,small,1,26.1844,91.7896,Two Circles
6569,2011-08-28,Rabale,Rabale,Maharashtra,landslide,continuous_rain,medium,2,19.1355,72.9981,Times of India
7026,2015-05-30,Zojila Pass,Zojila Pass,Kashmir,landslide,rain,small,0,34.2607,75.4446,Kashmir Images
7295,2015-07-24,Kempty Road near Sia village,Kempty Road near Sia village,Uttarakhand,landslide,continuous_rain,small,0,30.4517,78.1443,The Times of India
4926,2013-06-16,"Sirmaur District, Himachal Pradesh","Sirmaur District, Himachal Pradesh",Himachal Pradesh,landslide,rain,medium,0,30.6738,77.3544,www.hindustantimes.com
255,2007-10-09,Wamkhu village along the Tengnoupal-Joupi road in Chandel district,Wamkhu village along the Tengnoupal-Joupi road in Chandel district,Manipur,landslide,rain,medium,0,24.2451,94.0691,e-Pao.net
6567,2011-08-27,Basohli-Bani road,Basohli-Bani road,Kashmir,landslide,downpour,medium,0,32.5764,75.8466,Himalayan Times
4423,2012-06-20,"Hwy 123, Badnera, Maharashtra,","Hwy 123, Badnera, Maharashtra,",Maharashtra,landslide,downpour,large,3,20.855,77.7274,pardaphash
2211,2010-06-08,"Ney village, Ladakh, Jammu and Kashmir","Ney village, Ladakh, Jammu and Kashmir",Kashmir,landslide,downpour,large,0,34.3061,77.3265,alertnet
4447,2012-05-07,"Dhalli, Himachal Pradesh","Dhalli, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,31.1066,77.209,articles.timesofindia
7660,2015-12-08,Phesama village,Phesama village,Nagaland,mudslide,continuous_rain,medium,0,25.6237,94.1136,Nagaland Post
1475,2010-06-02,"Srinagar-Jammu highway near Asar, Doda and Kishtwar districts","Srinagar-Jammu highway near Asar, Doda and Kishtwar districts",Kashmir,landslide,downpour,medium,0,33.1595,75.8011,kashmirobserver
7037,2015-01-07,Kurseong,Kurseong,West Bengal,landslide,downpour,medium,0,26.8811,88.2779,The Times of India
102,2007-06-25,Kurnool,Kurnool,Andhra Pradesh,landslide,rain,medium,0,15.8294,78.0501,United Nations Development Programme - Relief Web
6188,2014-02-08,"Thiruvankulam, Kerala","Thiruvankulam, Kerala",Kerala,landslide,continuous_rain,small,0,9.9431,76.3738,The Hindu
1884,2010-05-20,Vijaywada(Vijayawada),Vijaywada(Vijayawada),Andhra Pradesh,landslide,tropical_cyclone,medium,4,16.5121,80.6296,washingtonexaminer
4556,2012-09-16,"Namchi to Phongla, Namchi to Melli ,Namchi to Sumbuk","Namchi to Phongla, Namchi to Melli ,Namchi to Sumbuk",Sikkim,landslide,downpour,medium,0,27.1675,88.3651,business-standard
8744,2016-06-21,"Jammu-Srinagar national highway at Samroli, India","Jammu-Srinagar national highway at Samroli, India",Kashmir,landslide,downpour,medium,0,32.99,75.1892,Kashmir Images
4487,2012-08-17,"Gangotri-Rishikesh hwy, Uttarakhand (mid-point of road -exact location unknown)","Gangotri-Rishikesh hwy, Uttarakhand (mid-point of road -exact location unknown)",Uttarakhand,landslide,downpour,medium,0,30.6179,78.3233,ndtv
3251,2011-03-19,"Jammu-Srinagar hwy, Panthal, Ramban, Jammu and Kashmir","Jammu-Srinagar hwy, Panthal, Ramban, Jammu and Kashmir",Kashmir,landslide,downpour,medium,0,33.33903,75.19169,Daily News and Analysis
697,2008-08-08,"Barog, Shimla; Chandigarh-Shimla national highway","Barog, Shimla; Chandigarh-Shimla national highway",Himachal Pradesh,landslide,rain,medium,0,31.13,77.09,sindhtoday
3611,2011-06-14,"The Leh-Manali hwy, Himachal Pradesh","The Leh-Manali hwy, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,32.3709,77.2466,ibnlive.in
7389,2015-01-08,between Bongyang and Lokchao along the Imphal-Moreh highway,between Bongyang and Lokchao along the Imphal-Moreh highway,Manipur,landslide,continuous_rain,medium,0,24.4072,94.0644,E-PAO
5068,2013-10-07,"Bhikona Village, Pokhri Block, Chamoli Village, Uttarakhand","Bhikona Village, Pokhri Block, Chamoli Village, Uttarakhand",Uttarakhand,landslide,rain,medium,7,30.3629,79.2143,articles.timesofindia.indiatimes.com
2437,2010-09-16,"Aizawl-Lengpui rd 3km from Aizawl, Mizoram, Manipur","Aizawl-Lengpui rd 3km from Aizawl, Mizoram, Manipur",Mizoram,landslide,downpour,medium,0,23.7527,92.694,mizoramexpress.com
2648,2010-10-22,"near Himkoti(?), on road to Bhawan(Vaishno Devi temple) at Katra, Jammu and Kashmir","near Himkoti(?), on road to Bhawan(Vaishno Devi temple) at Katra, Jammu and Kashmir",Kashmir,landslide,downpour,medium,1,33.0107,74.9397,greaterkashmir
4924,2013-06-16,"Kedarnath (Hindu Shrine), Near Kedarnath Dome (Mountain), Uttarakhand","Kedarnath (Hindu Shrine), Near Kedarnath Dome (Mountain), Uttarakhand",Uttarakhand,debris_flow,downpour,very_large,5000,30.7351,79.0666,blogs.agu.org
731,2008-08-19,"Akuk village, Wokha District, Nagaland","Akuk village, Wokha District, Nagaland",Nāgāland,mudslide,downpour,medium,4,26.138,94.25,morungexpress
2234,2010-11-08,"Kullu, Himachal Pradesh","Kullu, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,31.958,77.1104,english.ntdtv
6237,2014-09-10,Carmel School in Palakkayam,Carmel School in Palakkayam,Kerala,debris_flow,flooding,medium,0,10.9654,76.5516,New Indian Express
7371,2015-01-08,near S Lamphei Lamkhai and Sehlon village,near S Lamphei Lamkhai and Sehlon village,Manipur,landslide,continuous_rain,medium,0,23.9939,94.0573,E-PAO
7923,2015-01-09,Amingaon,Amingaon,Assam,landslide,rain,medium,2,26.49349,91.72138,The New Indian Express
8893,2015-10-31,Arthanareeswarar Temple,Arthanareeswarar Temple,Tamil Nadu,landslide,downpour,small,0,11.3742,77.899,The Hindu
9020,2016-07-17,"Railway tunnel a few kilometres from the Haridwar railway station, between Haridwar and Dehradun, Uttarakhand, India","Railway tunnel a few kilometres from the Haridwar railway station, between Haridwar and Dehradun, Uttarakhand, India",Uttarakhand,mudslide,downpour,medium,0,29.9551,78.1677,Tribune India
4557,2012-09-16,"Manali-Leh hwy, Kullu","Manali-Leh hwy, Kullu",Kashmir,landslide,downpour,medium,0,33.303,77.8876,zeenews.india
3839,2011-07-25,"Manali-Leh road, rohtang Pass","Manali-Leh road, rohtang Pass",Himachal Pradesh,landslide,downpour,medium,0,32.1896,77.187,himvani
4489,2012-08-17,"Idukki-Kattappana Rd, kerala (Mid-point of rd)","Idukki-Kattappana Rd, kerala (Mid-point of rd)",Tamil Nadu,landslide,downpour,medium,0,9.8232,77.1498,ibnlive.in
760,2008-08-29,"Kohima, Nagaland","Kohima, Nagaland",Nāgāland,complex,downpour,medium,0,25.67,94.1066,kanglaonline
2368,2010-08-31,"Brahmananda Reddy Nagar(?), Machavaram, Vijayawada city, Andhra Pradesh","Brahmananda Reddy Nagar(?), Machavaram, Vijayawada city, Andhra Pradesh",Andhra Pradesh,landslide,downpour,medium,0,16.5157,80.6525,timesofindia.indiatimes
1384,2010-03-01,Vaishnodevi in Trikuta hills of Reasi district,Vaishnodevi in Trikuta hills of Reasi district,Kashmir,landslide,downpour,medium,0,33.0289,74.9489,kashmirlive
1153,2009-10-09,"Kaza-Kinnaur highway near Nako, Spiti Valley, Himachal Pradesh","Kaza-Kinnaur highway near Nako, Spiti Valley, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,31.8833,78.6167,thaindian
5281,2013-05-08,"Villanchira, Near Neryamangalam","Villanchira, Near Neryamangalam",Kerala,landslide,unknown,medium,0,10.0486,76.7606,www.business-standard.com
2212,2010-06-08,"eastern edge of Leh city, Ladakh, Jammu and Kashmir","eastern edge of Leh city, Ladakh, Jammu and Kashmir",Kashmir,landslide,downpour,large,0,34.1482,77.5971,countercurrents
4590,2012-10-21,(Rail track between Kallar and Burliar)Tamil Nadu,(Rail track between Kallar and Burliar)Tamil Nadu,Tamil Nadu,landslide,rain,medium,0,11.338,76.8806,articles.timesofindia
2182,2010-07-31,Dimapur-Imphal highway (NH 39) near Manipur,Dimapur-Imphal highway (NH 39) near Manipur,Manipur,landslide,rain,medium,0,24.9356,93.8443,youtube
2462,2010-09-19,"near Solan, Kalka-Shimla hwy, Himachal Pradesh","near Solan, Kalka-Shimla hwy, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,30.9086,77.1103,himachal.us
3632,2011-06-20,"Birik on NH31A, Kalimpong","Birik on NH31A, Kalimpong",Bengal,landslide,rain,medium,0,27.0638,88.4659,Telegraph India
4947,2013-06-18,"Sainath Stone Quarry, Rikunda Village, Turbhe, Navi Mumbai, Maharashtra","Sainath Stone Quarry, Rikunda Village, Turbhe, Navi Mumbai, Maharashtra",Maharashtra,landslide,continuous_rain,medium,3,19.0811,73.0226,www.asianage.com
9507,2016-03-10,"Chakki-Ka-Mor, about 10 km from Parwanoo","Chakki-Ka-Mor, about 10 km from Parwanoo",Himachal Pradesh,landslide,construction,medium,0,30.8974,77.0588,Tribune
4979,2013-06-25,"Konkan Railway Tracks Close To Adavali Station, Ratnagiri, Maharashtra","Konkan Railway Tracks Close To Adavali Station, Ratnagiri, Maharashtra",Maharashtra,mudslide,monsoon,medium,0,16.9214,73.593,www.hindustantimes.com
2048,2010-07-07,"Kala Nalah(?), Keylong-Udaipur rd, Himachal Pradesh","Kala Nalah(?), Keylong-Udaipur rd, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,32.6598,76.853,himvani
7311,2015-08-15,Lambagadh,Lambagadh,Uttarakhand,landslide,continuous_rain,medium,0,30.6494,79.5269,Times of India
5013,2013-02-07,"Press Colony, Near Taradevi, Himachal Pradesh","Press Colony, Near Taradevi, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,31.0722,77.1402,zeenews.india.com
5331,2013-08-14,Jammu-Poonch Highway Near Kalidhar,Jammu-Poonch Highway Near Kalidhar,Kashmir,landslide,downpour,medium,0,33.0498,74.6264,www.business-standard.com
1954,2010-07-06,"Irang(?) and Barak(?) and Makru(?) on highway 53 between Imphal and Jiribam, Manipur","Irang(?) and Barak(?) and Makru(?) on highway 53 between Imphal and Jiribam, Manipur",Manipur,landslide,rain,medium,0,24.7543,93.5039,e-pao.net
3951,2011-08-29,the 10-storeyed Hill View building the 10-storeyed Hill View building,the 10-storeyed Hill View building the 10-storeyed Hill View building,Maharashtra,landslide,downpour,medium,1,18.9774,72.8102,Times of India
2198,2010-04-08,"Baralacha La and Rahni Nallah, Himachal Pradesh along Manali – Leh highway","Baralacha La and Rahni Nallah, Himachal Pradesh along Manali – Leh highway",Himachal Pradesh,landslide,downpour,medium,0,32.7571,77.4138,gsi.gov
7636,2015-09-08,Khwas tehsil of Rajouri district,Khwas tehsil of Rajouri district,Kashmir,landslide,downpour,medium,0,33.3852,74.2562,Tribune
942,2008-12-21,"Kalka-Shimla rail line, 1 km from Dharampur railway station at Tunnel No. 27","Kalka-Shimla rail line, 1 km from Dharampur railway station at Tunnel No. 27",Himachal Pradesh,rock_fall,unknown,medium,1,30.895,77.089,indianexpress
6963,2015-06-19,"Muanna locality, Mizoram","Muanna locality, Mizoram",Mizoram,landslide,rain,medium,0,23.7131,92.7362,The Statesmen
797,2008-09-19,"Rohru,Theog and Chopal sub-divisions, Shimla, Himachal Pradesh","Rohru,Theog and Chopal sub-divisions, Shimla, Himachal Pradesh",Himachal Pradesh,landslide,downpour,large,38,31.1,77.1645,reuters
5336,2013-08-16,"Tobu, Nagaland","Tobu, Nagaland",Nāgāland,landslide,rain,medium,0,26.3897,94.9439,www.morungexpress.com
5214,2013-07-27,"Malling, Himachal Pradesh","Malling, Himachal Pradesh",Himachal Pradesh,landslide,mining,medium,0,31.8931,78.63,articles.timesofindia.indiatimes.com
5024,2013-04-07,"Gunji, Uttarakhand","Gunji, Uttarakhand",Uttarakhand,landslide,continuous_rain,medium,0,30.1719,80.8576,articles.timesofindia.indiatimes.com
2119,2010-07-22,Rajapur-Vaibhavwadi section of the Konkan railway,Rajapur-Vaibhavwadi section of the Konkan railway,Maharashtra,landslide,downpour,medium,0,16.5676,73.6608,hindustantimes
2267,2010-08-18,"Pomendi Hill(?), Goa-Mumbai Konkan railway, both sides of Ratnagiri, Maharashtra","Pomendi Hill(?), Goa-Mumbai Konkan railway, both sides of Ratnagiri, Maharashtra",Maharashtra,landslide,downpour,medium,0,17.0661,73.5027,timesofindia.indiatimes
7286,2015-07-26,Shimla,Shimla,Himachal Pradesh,landslide,continuous_rain,small,0,31.1003,77.1751,The Tribune
7704,2015-08-20,Morha-Chuhara village in Billawar tehsil,Morha-Chuhara village in Billawar tehsil,Kashmir,landslide,unknown,medium,0,32.6175,75.6157,Business Standard
7590,2015-08-19,Tongseng,Tongseng,Meghalaya,landslide,rain,small,0,25.1416,92.3807,International Business Times
7391,2015-01-08,Gangotri highway,Gangotri highway,Uttarakhand,rock_fall,continuous_rain,medium,0,31.0358,78.8578,Z News
7227,2015-07-19,Sandrathi village of Munsiyari block of Pithoragarh district,Sandrathi village of Munsiyari block of Pithoragarh district,Uttarakhand,rock_fall,monsoon,small,1,30.0705,80.2364,webindia123
1222,2009-05-10,"Chhinga Veng, Aizawl","Chhinga Veng, Aizawl",Mizoram,landslide,downpour,medium,3,23.73479,92.72124,ptinews
8222,2016-06-22,"Piyali Phukan Nagar, Guwahati, India","Piyali Phukan Nagar, Guwahati, India",Assam,mudslide,downpour,medium,1,26.1961,91.7825,NYOOOZ
7706,2015-08-19,National Highway at Kuliang,National Highway at Kuliang,Meghalaya,landslide,rain,medium,0,25.0728,92.3636,Assam Times
3756,2011-10-07,Mandi district,Mandi district,Himachal Pradesh,landslide,downpour,medium,0,31.7099,76.933,ibnlive.in
9215,2016-01-14,NH10 in Rangpo,NH10 in Rangpo,West Bengal,rock_fall,unknown,medium,1,27.1758,88.5294,Hindustan Times
7195,2015-12-07,Seri in Ramban along Jammu-Srinagar National Highway,Seri in Ramban along Jammu-Srinagar National Highway,Kashmir,landslide,continuous_rain,small,1,33.2504,75.2102,Kashmir Times
4528,2012-01-09,"Toyota Showroom, Goa, India","Toyota Showroom, Goa, India",Goa,landslide,downpour,medium,0,15.3826,73.9239,articles.timesofindia
2246,2010-08-14,"Solan : Zhang Cheng felt lucky he did not take a nap as usual when the landslide destroyed his home in Nanyue village in Dujiangyan, Sichuan province*",,Himachal Pradesh,landslide,downpour,medium,2,30.9012,77.0958,sify.com
6024,2014-05-14,Ramban,Ramban,Kashmir,landslide,rain,small,2,33.2394,75.2405,Business Standard
9620,2016-10-15,Rangpo,Rangpo,Sikkim,landslide,downpour,medium,0,27.172,88.5292,Hindu
4396,2012-08-06,"Khardung la Pass, Leh district","Khardung la Pass, Leh district",Kashmir,landslide,downpour,medium,0,34.1534,77.5768,dnaindia
7248,2015-07-18,Kharganjuwa hill near Barki Lami pahar 30km from Daltonganj,Kharganjuwa hill near Barki Lami pahar 30km from Daltonganj,Jharkhand,mudslide,continuous_rain,medium,0,24.0406,84.0696,The Times of India
4550,2012-09-14,"Rudraprayag, Uttarakhand","Rudraprayag, Uttarakhand",Uttarakhand,landslide,downpour,very_large,19,30.2853,78.9829,india.nydailynews
3376,2011-04-17,"Kundial village(?) or Bopa Pull(?) of Kashtigarh(Kastigarh )(?) or Bhogal village(?), Doda district, Jammu","Kundial village(?) or Bopa Pull(?) of Kashtigarh(Kastigarh )(?) or Bhogal village(?), Doda district, Jammu",Kashmir,landslide,downpour,medium,5,33.1488,75.5526,ibnlive.in
9490,2016-08-29,NH-05 near Chaura village,NH-05 near Chaura village,Himachal Pradesh,rock_fall,continuous_rain,medium,0,31.5728,77.8561,ABP News
6011,2014-04-05,Adderlie near Coonoor,Adderlie near Coonoor,Tamil Nadu,landslide,rain,small,0,11.3403,76.8267,The Hindu
7275,2015-07-24,Baltal,Baltal,Kashmir,landslide,continuous_rain,medium,0,34.258,75.4189,NDTV
5611,2013-10-18,"National Highway 109, Uttarakhand","National Highway 109, Uttarakhand",Uttarakhand,landslide,rain,medium,0,30.5345,79.0853,www.thehindu.com
5244,2013-01-08,"Pushkum In Kargil, Kashmir","Pushkum In Kargil, Kashmir",Kashmir,landslide,downpour,medium,0,34.4332,76.2851,www.hindustantimes.com
2338,2010-08-26,"ghat road leading to Sri Kanakadurga(Kanaka Durga) temple, Indrakeeladri hill, Vijayawada city, Andhra Pradesh","ghat road leading to Sri Kanakadurga(Kanaka Durga) temple, Indrakeeladri hill, Vijayawada city, Andhra Pradesh",Andhra Pradesh,complex,downpour,medium,0,16.5141,80.6053,my-telugu
8224,2015-09-14,"Aizawl, Mizoram, India","Aizawl, Mizoram, India",Mizoram,landslide,downpour,medium,0,23.7313,92.7187,The Northeast Today
2495,2010-09-24,"rail line between Mulanthuruthy and Piravom near Mulanthruth, Kerala","rail line between Mulanthuruthy and Piravom near Mulanthruth, Kerala",Kerala,landslide,downpour,medium,0,9.8988,76.3902,thehindu
614,2008-06-29,"Kurseong sub division, Mamring","Kurseong sub division, Mamring",Bengal,landslide,unknown,medium,0,26.89,88.28,savethehills.blogspot
2414,2010-11-09,"Mandana(Madana) village(?), Panchkula-Morni rd, 20 km from Panchkula, Haryana","Mandana(Madana) village(?), Panchkula-Morni rd, 20 km from Panchkula, Haryana",Haryana,landslide,downpour,medium,0,30.7059,76.9844,timesofindia.indiatimes
540,2008-05-18,"Kalahandi district of Orissa, Depur village","Kalahandi district of Orissa, Depur village",Orissa,landslide,mining,medium,5,19.5178,83.1809,thaindian
9380,2016-04-04,Hanjishat village in Handwara area of Kupwara district,Hanjishat village in Handwara area of Kupwara district,Kashmir,landslide,continuous_rain,small,0,34.4002,74.2798,Kashmir Life
242,2007-07-09,"Darjeeling Hills, multiple villages in area (Kurseong, Kalimpong, Bhalukopa, Kukhleinkhani)","Darjeeling Hills, multiple villages in area (Kurseong, Kalimpong, Bhalukopa, Kukhleinkhani)",Bengal,landslide,rain,medium,0,26.8833,88.2833,The hindu.com
5240,2013-07-31,"Dehradun, Uttarakhand","Dehradun, Uttarakhand",Uttarakhand,landslide,downpour,medium,4,30.3822,78.0949,news.oneindia.in
6889,2015-03-15,Bandibala,Bandibala,Kashmir,landslide,continuous_rain,medium,0,34.0786,74.3836,Rising Kashmir
3889,2011-07-08,On the Manali highway near Mandi,On the Manali highway near Mandi,Himachal Pradesh,landslide,downpour,medium,0,31.7083,76.9316,Times of India
